"country","year","yrborn","yrdied","age","sftgcode","ccode","start","end","ongoing","type","ever"
"Afghanistan",1945,1919,9999,26,"AFG",700,0,0,0,0,0
"Afghanistan",1946,1919,9999,27,"AFG",700,0,0,0,0,0
"Afghanistan",1947,1919,9999,28,"AFG",700,0,0,0,0,0
"Afghanistan",1948,1919,9999,29,"AFG",700,0,0,0,0,0
"Afghanistan",1949,1919,9999,30,"AFG",700,0,0,0,0,0
"Afghanistan",1950,1919,9999,31,"AFG",700,0,0,0,0,0
"Afghanistan",1951,1919,9999,32,"AFG",700,0,0,0,0,0
"Afghanistan",1952,1919,9999,33,"AFG",700,0,0,0,0,0
"Afghanistan",1953,1919,9999,34,"AFG",700,0,0,0,0,0
"Afghanistan",1954,1919,9999,35,"AFG",700,0,0,0,0,0
"Afghanistan",1955,1919,9999,36,"AFG",700,0,0,0,0,0
"Afghanistan",1956,1919,9999,37,"AFG",700,0,0,0,0,0
"Afghanistan",1957,1919,9999,38,"AFG",700,0,0,0,0,0
"Afghanistan",1958,1919,9999,39,"AFG",700,0,0,0,0,0
"Afghanistan",1959,1919,9999,40,"AFG",700,0,0,0,0,0
"Afghanistan",1960,1919,9999,41,"AFG",700,0,0,0,0,0
"Afghanistan",1961,1919,9999,42,"AFG",700,0,0,0,0,0
"Afghanistan",1962,1919,9999,43,"AFG",700,0,0,0,0,0
"Afghanistan",1963,1919,9999,44,"AFG",700,0,0,0,0,0
"Afghanistan",1964,1919,9999,45,"AFG",700,0,0,0,0,0
"Afghanistan",1965,1919,9999,46,"AFG",700,0,0,0,0,0
"Afghanistan",1966,1919,9999,47,"AFG",700,0,0,0,0,0
"Afghanistan",1967,1919,9999,48,"AFG",700,0,0,0,0,0
"Afghanistan",1968,1919,9999,49,"AFG",700,0,0,0,0,0
"Afghanistan",1969,1919,9999,50,"AFG",700,0,0,0,0,0
"Afghanistan",1970,1919,9999,51,"AFG",700,0,0,0,0,0
"Afghanistan",1971,1919,9999,52,"AFG",700,0,0,0,0,0
"Afghanistan",1972,1919,9999,53,"AFG",700,0,0,0,0,0
"Afghanistan",1973,1919,9999,54,"AFG",700,0,0,0,0,0
"Afghanistan",1974,1919,9999,55,"AFG",700,0,0,0,0,0
"Afghanistan",1975,1919,9999,56,"AFG",700,0,0,0,0,0
"Afghanistan",1976,1919,9999,57,"AFG",700,0,0,0,0,0
"Afghanistan",1977,1919,9999,58,"AFG",700,0,0,0,0,0
"Afghanistan",1978,1919,9999,59,"AFG",700,1,0,1,1,1
"Afghanistan",1979,1919,9999,60,"AFG",700,0,0,1,0,1
"Afghanistan",1980,1919,9999,61,"AFG",700,0,0,1,0,1
"Afghanistan",1981,1919,9999,62,"AFG",700,0,0,1,0,1
"Afghanistan",1982,1919,9999,63,"AFG",700,0,0,1,0,1
"Afghanistan",1983,1919,9999,64,"AFG",700,0,0,1,0,1
"Afghanistan",1984,1919,9999,65,"AFG",700,0,0,1,0,1
"Afghanistan",1985,1919,9999,66,"AFG",700,0,0,1,0,1
"Afghanistan",1986,1919,9999,67,"AFG",700,0,0,1,0,1
"Afghanistan",1987,1919,9999,68,"AFG",700,0,0,1,0,1
"Afghanistan",1988,1919,9999,69,"AFG",700,0,0,1,0,1
"Afghanistan",1989,1919,9999,70,"AFG",700,0,0,1,0,1
"Afghanistan",1990,1919,9999,71,"AFG",700,0,0,1,0,1
"Afghanistan",1991,1919,9999,72,"AFG",700,0,0,1,0,1
"Afghanistan",1992,1919,9999,73,"AFG",700,1,1,1,1,1
"Afghanistan",1993,1919,9999,74,"AFG",700,0,0,1,0,1
"Afghanistan",1994,1919,9999,75,"AFG",700,0,0,1,0,1
"Afghanistan",1995,1919,9999,76,"AFG",700,0,0,1,0,1
"Afghanistan",1996,1919,9999,77,"AFG",700,1,1,1,1,1
"Afghanistan",1997,1919,9999,78,"AFG",700,0,0,1,0,1
"Afghanistan",1998,1919,9999,79,"AFG",700,0,0,1,0,1
"Afghanistan",1999,1919,9999,80,"AFG",700,0,0,1,0,1
"Afghanistan",2000,1919,9999,81,"AFG",700,0,0,1,0,1
"Afghanistan",2001,1919,9999,82,"AFG",700,0,1,1,0,1
"Afghanistan",2002,1919,9999,83,"AFG",700,0,0,0,0,1
"Afghanistan",2003,1919,9999,84,"AFG",700,0,0,0,0,1
"Afghanistan",2004,1919,9999,85,"AFG",700,0,0,0,0,1
"Afghanistan",2005,1919,9999,86,"AFG",700,0,0,0,0,1
"Afghanistan",2006,1919,9999,87,"AFG",700,0,0,0,0,1
"Afghanistan",2007,1919,9999,88,"AFG",700,0,0,0,0,1
"Afghanistan",2008,1919,9999,89,"AFG",700,0,0,0,0,1
"Afghanistan",2009,1919,9999,90,"AFG",700,0,0,0,0,1
"Afghanistan",2010,1919,9999,91,"AFG",700,0,0,0,0,1
"Afghanistan",2011,1919,9999,92,"AFG",700,0,0,0,0,1
"Afghanistan",2012,1919,9999,93,"AFG",700,0,0,0,0,1
"Afghanistan",2013,1919,9999,94,"AFG",700,0,0,0,0,1
"Albania",1945,1912,9999,33,"ALB",339,0,0,1,0,1
"Albania",1946,1912,9999,34,"ALB",339,0,0,1,0,1
"Albania",1947,1912,9999,35,"ALB",339,0,0,1,0,1
"Albania",1948,1912,9999,36,"ALB",339,0,0,1,0,1
"Albania",1949,1912,9999,37,"ALB",339,0,0,1,0,1
"Albania",1950,1912,9999,38,"ALB",339,0,0,1,0,1
"Albania",1951,1912,9999,39,"ALB",339,0,0,1,0,1
"Albania",1952,1912,9999,40,"ALB",339,0,0,1,0,1
"Albania",1953,1912,9999,41,"ALB",339,0,0,1,0,1
"Albania",1954,1912,9999,42,"ALB",339,0,0,1,0,1
"Albania",1955,1912,9999,43,"ALB",339,0,0,1,0,1
"Albania",1956,1912,9999,44,"ALB",339,0,0,1,0,1
"Albania",1957,1912,9999,45,"ALB",339,0,0,1,0,1
"Albania",1958,1912,9999,46,"ALB",339,0,0,1,0,1
"Albania",1959,1912,9999,47,"ALB",339,0,0,1,0,1
"Albania",1960,1912,9999,48,"ALB",339,0,0,1,0,1
"Albania",1961,1912,9999,49,"ALB",339,0,0,1,0,1
"Albania",1962,1912,9999,50,"ALB",339,0,0,1,0,1
"Albania",1963,1912,9999,51,"ALB",339,0,0,1,0,1
"Albania",1964,1912,9999,52,"ALB",339,0,0,1,0,1
"Albania",1965,1912,9999,53,"ALB",339,0,0,1,0,1
"Albania",1966,1912,9999,54,"ALB",339,0,0,1,0,1
"Albania",1967,1912,9999,55,"ALB",339,0,0,1,0,1
"Albania",1968,1912,9999,56,"ALB",339,0,0,1,0,1
"Albania",1969,1912,9999,57,"ALB",339,0,0,1,0,1
"Albania",1970,1912,9999,58,"ALB",339,0,0,1,0,1
"Albania",1971,1912,9999,59,"ALB",339,0,0,1,0,1
"Albania",1972,1912,9999,60,"ALB",339,0,0,1,0,1
"Albania",1973,1912,9999,61,"ALB",339,0,0,1,0,1
"Albania",1974,1912,9999,62,"ALB",339,0,0,1,0,1
"Albania",1975,1912,9999,63,"ALB",339,0,0,1,0,1
"Albania",1976,1912,9999,64,"ALB",339,0,0,1,0,1
"Albania",1977,1912,9999,65,"ALB",339,0,0,1,0,1
"Albania",1978,1912,9999,66,"ALB",339,0,0,1,0,1
"Albania",1979,1912,9999,67,"ALB",339,0,0,1,0,1
"Albania",1980,1912,9999,68,"ALB",339,0,0,1,0,1
"Albania",1981,1912,9999,69,"ALB",339,0,0,1,0,1
"Albania",1982,1912,9999,70,"ALB",339,0,0,1,0,1
"Albania",1983,1912,9999,71,"ALB",339,0,0,1,0,1
"Albania",1984,1912,9999,72,"ALB",339,0,0,1,0,1
"Albania",1985,1912,9999,73,"ALB",339,0,1,1,0,1
"Albania",1986,1912,9999,74,"ALB",339,0,0,0,0,1
"Albania",1987,1912,9999,75,"ALB",339,0,0,0,0,1
"Albania",1988,1912,9999,76,"ALB",339,0,0,0,0,1
"Albania",1989,1912,9999,77,"ALB",339,0,0,0,0,1
"Albania",1990,1912,9999,78,"ALB",339,0,0,0,0,1
"Albania",1991,1912,9999,79,"ALB",339,0,0,0,0,1
"Albania",1992,1912,9999,80,"ALB",339,0,0,0,0,1
"Albania",1993,1912,9999,81,"ALB",339,0,0,0,0,1
"Albania",1994,1912,9999,82,"ALB",339,0,0,0,0,1
"Albania",1995,1912,9999,83,"ALB",339,0,0,0,0,1
"Albania",1996,1912,9999,84,"ALB",339,0,0,0,0,1
"Albania",1997,1912,9999,85,"ALB",339,0,0,0,0,1
"Albania",1998,1912,9999,86,"ALB",339,0,0,0,0,1
"Albania",1999,1912,9999,87,"ALB",339,0,0,0,0,1
"Albania",2000,1912,9999,88,"ALB",339,0,0,0,0,1
"Albania",2001,1912,9999,89,"ALB",339,0,0,0,0,1
"Albania",2002,1912,9999,90,"ALB",339,0,0,0,0,1
"Albania",2003,1912,9999,91,"ALB",339,0,0,0,0,1
"Albania",2004,1912,9999,92,"ALB",339,0,0,0,0,1
"Albania",2005,1912,9999,93,"ALB",339,0,0,0,0,1
"Albania",2006,1912,9999,94,"ALB",339,0,0,0,0,1
"Albania",2007,1912,9999,95,"ALB",339,0,0,0,0,1
"Albania",2008,1912,9999,96,"ALB",339,0,0,0,0,1
"Albania",2009,1912,9999,97,"ALB",339,0,0,0,0,1
"Albania",2010,1912,9999,98,"ALB",339,0,0,0,0,1
"Albania",2011,1912,9999,99,"ALB",339,0,0,0,0,1
"Albania",2012,1912,9999,100,"ALB",339,0,0,0,0,1
"Albania",2013,1912,9999,101,"ALB",339,0,0,0,0,1
"Algeria",1962,1962,9999,0,"ALG",615,1,1,1,1,1
"Algeria",1963,1962,9999,1,"ALG",615,0,0,0,0,1
"Algeria",1964,1962,9999,2,"ALG",615,0,0,0,0,1
"Algeria",1965,1962,9999,3,"ALG",615,0,0,0,0,1
"Algeria",1966,1962,9999,4,"ALG",615,0,0,0,0,1
"Algeria",1967,1962,9999,5,"ALG",615,0,0,0,0,1
"Algeria",1968,1962,9999,6,"ALG",615,0,0,0,0,1
"Algeria",1969,1962,9999,7,"ALG",615,0,0,0,0,1
"Algeria",1970,1962,9999,8,"ALG",615,0,0,0,0,1
"Algeria",1971,1962,9999,9,"ALG",615,0,0,0,0,1
"Algeria",1972,1962,9999,10,"ALG",615,0,0,0,0,1
"Algeria",1973,1962,9999,11,"ALG",615,0,0,0,0,1
"Algeria",1974,1962,9999,12,"ALG",615,0,0,0,0,1
"Algeria",1975,1962,9999,13,"ALG",615,0,0,0,0,1
"Algeria",1976,1962,9999,14,"ALG",615,0,0,0,0,1
"Algeria",1977,1962,9999,15,"ALG",615,0,0,0,0,1
"Algeria",1978,1962,9999,16,"ALG",615,0,0,0,0,1
"Algeria",1979,1962,9999,17,"ALG",615,0,0,0,0,1
"Algeria",1980,1962,9999,18,"ALG",615,0,0,0,0,1
"Algeria",1981,1962,9999,19,"ALG",615,0,0,0,0,1
"Algeria",1982,1962,9999,20,"ALG",615,0,0,0,0,1
"Algeria",1983,1962,9999,21,"ALG",615,0,0,0,0,1
"Algeria",1984,1962,9999,22,"ALG",615,0,0,0,0,1
"Algeria",1985,1962,9999,23,"ALG",615,0,0,0,0,1
"Algeria",1986,1962,9999,24,"ALG",615,0,0,0,0,1
"Algeria",1987,1962,9999,25,"ALG",615,0,0,0,0,1
"Algeria",1988,1962,9999,26,"ALG",615,0,0,0,0,1
"Algeria",1989,1962,9999,27,"ALG",615,0,0,0,0,1
"Algeria",1990,1962,9999,28,"ALG",615,0,0,0,0,1
"Algeria",1991,1962,9999,29,"ALG",615,1,0,1,1,1
"Algeria",1992,1962,9999,30,"ALG",615,0,0,1,0,1
"Algeria",1993,1962,9999,31,"ALG",615,0,0,1,0,1
"Algeria",1994,1962,9999,32,"ALG",615,0,0,1,0,1
"Algeria",1995,1962,9999,33,"ALG",615,0,0,1,0,1
"Algeria",1996,1962,9999,34,"ALG",615,0,0,1,0,1
"Algeria",1997,1962,9999,35,"ALG",615,0,0,1,0,1
"Algeria",1998,1962,9999,36,"ALG",615,0,0,1,0,1
"Algeria",1999,1962,9999,37,"ALG",615,0,0,1,0,1
"Algeria",2000,1962,9999,38,"ALG",615,0,0,1,0,1
"Algeria",2001,1962,9999,39,"ALG",615,0,0,1,0,1
"Algeria",2002,1962,9999,40,"ALG",615,0,0,1,0,1
"Algeria",2003,1962,9999,41,"ALG",615,0,0,1,0,1
"Algeria",2004,1962,9999,42,"ALG",615,0,0,1,0,1
"Algeria",2005,1962,9999,43,"ALG",615,0,1,1,0,1
"Algeria",2006,1962,9999,44,"ALG",615,0,0,0,0,1
"Algeria",2007,1962,9999,45,"ALG",615,0,0,0,0,1
"Algeria",2008,1962,9999,46,"ALG",615,0,0,0,0,1
"Algeria",2009,1962,9999,47,"ALG",615,0,0,0,0,1
"Algeria",2010,1962,9999,48,"ALG",615,0,0,0,0,1
"Algeria",2011,1962,9999,49,"ALG",615,0,0,0,0,1
"Algeria",2012,1962,9999,50,"ALG",615,0,0,0,0,1
"Algeria",2013,1962,9999,51,"ALG",615,0,0,0,0,1
"Angola",1975,1975,9999,0,"ANG",540,1,0,1,1,1
"Angola",1976,1975,9999,1,"ANG",540,0,0,1,0,1
"Angola",1977,1975,9999,2,"ANG",540,0,0,1,0,1
"Angola",1978,1975,9999,3,"ANG",540,0,0,1,0,1
"Angola",1979,1975,9999,4,"ANG",540,0,0,1,0,1
"Angola",1980,1975,9999,5,"ANG",540,0,0,1,0,1
"Angola",1981,1975,9999,6,"ANG",540,0,0,1,0,1
"Angola",1982,1975,9999,7,"ANG",540,0,0,1,0,1
"Angola",1983,1975,9999,8,"ANG",540,0,0,1,0,1
"Angola",1984,1975,9999,9,"ANG",540,0,0,1,0,1
"Angola",1985,1975,9999,10,"ANG",540,0,0,1,0,1
"Angola",1986,1975,9999,11,"ANG",540,0,0,1,0,1
"Angola",1987,1975,9999,12,"ANG",540,0,0,1,0,1
"Angola",1988,1975,9999,13,"ANG",540,0,0,1,0,1
"Angola",1989,1975,9999,14,"ANG",540,0,0,1,0,1
"Angola",1990,1975,9999,15,"ANG",540,0,0,1,0,1
"Angola",1991,1975,9999,16,"ANG",540,0,0,1,0,1
"Angola",1992,1975,9999,17,"ANG",540,0,0,1,0,1
"Angola",1993,1975,9999,18,"ANG",540,0,0,1,0,1
"Angola",1994,1975,9999,19,"ANG",540,0,0,1,0,1
"Angola",1995,1975,9999,20,"ANG",540,0,0,1,0,1
"Angola",1996,1975,9999,21,"ANG",540,0,0,1,0,1
"Angola",1997,1975,9999,22,"ANG",540,0,0,1,0,1
"Angola",1998,1975,9999,23,"ANG",540,0,0,1,0,1
"Angola",1999,1975,9999,24,"ANG",540,0,0,1,0,1
"Angola",2000,1975,9999,25,"ANG",540,0,0,1,0,1
"Angola",2001,1975,9999,26,"ANG",540,0,0,1,0,1
"Angola",2002,1975,9999,27,"ANG",540,0,1,1,0,1
"Angola",2003,1975,9999,28,"ANG",540,0,0,0,0,1
"Angola",2004,1975,9999,29,"ANG",540,0,0,0,0,1
"Angola",2005,1975,9999,30,"ANG",540,0,0,0,0,1
"Angola",2006,1975,9999,31,"ANG",540,0,0,0,0,1
"Angola",2007,1975,9999,32,"ANG",540,0,0,0,0,1
"Angola",2008,1975,9999,33,"ANG",540,0,0,0,0,1
"Angola",2009,1975,9999,34,"ANG",540,0,0,0,0,1
"Angola",2010,1975,9999,35,"ANG",540,0,0,0,0,1
"Angola",2011,1975,9999,36,"ANG",540,0,0,0,0,1
"Angola",2012,1975,9999,37,"ANG",540,0,0,0,0,1
"Angola",2013,1975,9999,38,"ANG",540,0,0,0,0,1
"Argentina",1945,1816,9999,129,"ARG",160,0,0,0,0,0
"Argentina",1946,1816,9999,130,"ARG",160,0,0,0,0,0
"Argentina",1947,1816,9999,131,"ARG",160,0,0,0,0,0
"Argentina",1948,1816,9999,132,"ARG",160,0,0,0,0,0
"Argentina",1949,1816,9999,133,"ARG",160,0,0,0,0,0
"Argentina",1950,1816,9999,134,"ARG",160,0,0,0,0,0
"Argentina",1951,1816,9999,135,"ARG",160,0,0,0,0,0
"Argentina",1952,1816,9999,136,"ARG",160,0,0,0,0,0
"Argentina",1953,1816,9999,137,"ARG",160,0,0,0,0,0
"Argentina",1954,1816,9999,138,"ARG",160,0,0,0,0,0
"Argentina",1955,1816,9999,139,"ARG",160,0,0,0,0,0
"Argentina",1956,1816,9999,140,"ARG",160,0,0,0,0,0
"Argentina",1957,1816,9999,141,"ARG",160,0,0,0,0,0
"Argentina",1958,1816,9999,142,"ARG",160,0,0,0,0,0
"Argentina",1959,1816,9999,143,"ARG",160,0,0,0,0,0
"Argentina",1960,1816,9999,144,"ARG",160,0,0,0,0,0
"Argentina",1961,1816,9999,145,"ARG",160,0,0,0,0,0
"Argentina",1962,1816,9999,146,"ARG",160,0,0,0,0,0
"Argentina",1963,1816,9999,147,"ARG",160,0,0,0,0,0
"Argentina",1964,1816,9999,148,"ARG",160,0,0,0,0,0
"Argentina",1965,1816,9999,149,"ARG",160,0,0,0,0,0
"Argentina",1966,1816,9999,150,"ARG",160,0,0,0,0,0
"Argentina",1967,1816,9999,151,"ARG",160,0,0,0,0,0
"Argentina",1968,1816,9999,152,"ARG",160,0,0,0,0,0
"Argentina",1969,1816,9999,153,"ARG",160,0,0,0,0,0
"Argentina",1970,1816,9999,154,"ARG",160,0,0,0,0,0
"Argentina",1971,1816,9999,155,"ARG",160,0,0,0,0,0
"Argentina",1972,1816,9999,156,"ARG",160,0,0,0,0,0
"Argentina",1973,1816,9999,157,"ARG",160,0,0,0,0,0
"Argentina",1974,1816,9999,158,"ARG",160,0,0,0,0,0
"Argentina",1975,1816,9999,159,"ARG",160,0,0,0,0,0
"Argentina",1976,1816,9999,160,"ARG",160,1,0,1,1,1
"Argentina",1977,1816,9999,161,"ARG",160,0,0,1,0,1
"Argentina",1978,1816,9999,162,"ARG",160,0,0,1,0,1
"Argentina",1979,1816,9999,163,"ARG",160,0,0,1,0,1
"Argentina",1980,1816,9999,164,"ARG",160,0,0,1,0,1
"Argentina",1981,1816,9999,165,"ARG",160,0,0,1,0,1
"Argentina",1982,1816,9999,166,"ARG",160,0,0,1,0,1
"Argentina",1983,1816,9999,167,"ARG",160,0,1,1,0,1
"Argentina",1984,1816,9999,168,"ARG",160,0,0,0,0,1
"Argentina",1985,1816,9999,169,"ARG",160,0,0,0,0,1
"Argentina",1986,1816,9999,170,"ARG",160,0,0,0,0,1
"Argentina",1987,1816,9999,171,"ARG",160,0,0,0,0,1
"Argentina",1988,1816,9999,172,"ARG",160,0,0,0,0,1
"Argentina",1989,1816,9999,173,"ARG",160,0,0,0,0,1
"Argentina",1990,1816,9999,174,"ARG",160,0,0,0,0,1
"Argentina",1991,1816,9999,175,"ARG",160,0,0,0,0,1
"Argentina",1992,1816,9999,176,"ARG",160,0,0,0,0,1
"Argentina",1993,1816,9999,177,"ARG",160,0,0,0,0,1
"Argentina",1994,1816,9999,178,"ARG",160,0,0,0,0,1
"Argentina",1995,1816,9999,179,"ARG",160,0,0,0,0,1
"Argentina",1996,1816,9999,180,"ARG",160,0,0,0,0,1
"Argentina",1997,1816,9999,181,"ARG",160,0,0,0,0,1
"Argentina",1998,1816,9999,182,"ARG",160,0,0,0,0,1
"Argentina",1999,1816,9999,183,"ARG",160,0,0,0,0,1
"Argentina",2000,1816,9999,184,"ARG",160,0,0,0,0,1
"Argentina",2001,1816,9999,185,"ARG",160,0,0,0,0,1
"Argentina",2002,1816,9999,186,"ARG",160,0,0,0,0,1
"Argentina",2003,1816,9999,187,"ARG",160,0,0,0,0,1
"Argentina",2004,1816,9999,188,"ARG",160,0,0,0,0,1
"Argentina",2005,1816,9999,189,"ARG",160,0,0,0,0,1
"Argentina",2006,1816,9999,190,"ARG",160,0,0,0,0,1
"Argentina",2007,1816,9999,191,"ARG",160,0,0,0,0,1
"Argentina",2008,1816,9999,192,"ARG",160,0,0,0,0,1
"Argentina",2009,1816,9999,193,"ARG",160,0,0,0,0,1
"Argentina",2010,1816,9999,194,"ARG",160,0,0,0,0,1
"Argentina",2011,1816,9999,195,"ARG",160,0,0,0,0,1
"Argentina",2012,1816,9999,196,"ARG",160,0,0,0,0,1
"Argentina",2013,1816,9999,197,"ARG",160,0,0,0,0,1
"Armenia",1991,1991,9999,0,"ARM",371,0,0,0,0,0
"Armenia",1992,1991,9999,1,"ARM",371,0,0,0,0,0
"Armenia",1993,1991,9999,2,"ARM",371,0,0,0,0,0
"Armenia",1994,1991,9999,3,"ARM",371,0,0,0,0,0
"Armenia",1995,1991,9999,4,"ARM",371,0,0,0,0,0
"Armenia",1996,1991,9999,5,"ARM",371,0,0,0,0,0
"Armenia",1997,1991,9999,6,"ARM",371,0,0,0,0,0
"Armenia",1998,1991,9999,7,"ARM",371,0,0,0,0,0
"Armenia",1999,1991,9999,8,"ARM",371,0,0,0,0,0
"Armenia",2000,1991,9999,9,"ARM",371,0,0,0,0,0
"Armenia",2001,1991,9999,10,"ARM",371,0,0,0,0,0
"Armenia",2002,1991,9999,11,"ARM",371,0,0,0,0,0
"Armenia",2003,1991,9999,12,"ARM",371,0,0,0,0,0
"Armenia",2004,1991,9999,13,"ARM",371,0,0,0,0,0
"Armenia",2005,1991,9999,14,"ARM",371,0,0,0,0,0
"Armenia",2006,1991,9999,15,"ARM",371,0,0,0,0,0
"Armenia",2007,1991,9999,16,"ARM",371,0,0,0,0,0
"Armenia",2008,1991,9999,17,"ARM",371,0,0,0,0,0
"Armenia",2009,1991,9999,18,"ARM",371,0,0,0,0,0
"Armenia",2010,1991,9999,19,"ARM",371,0,0,0,0,0
"Armenia",2011,1991,9999,20,"ARM",371,0,0,0,0,0
"Armenia",2012,1991,9999,21,"ARM",371,0,0,0,0,0
"Armenia",2013,1991,9999,22,"ARM",371,0,0,0,0,0
"Australia",1945,1901,9999,44,"AUL",900,0,0,0,0,0
"Australia",1946,1901,9999,45,"AUL",900,0,0,0,0,0
"Australia",1947,1901,9999,46,"AUL",900,0,0,0,0,0
"Australia",1948,1901,9999,47,"AUL",900,0,0,0,0,0
"Australia",1949,1901,9999,48,"AUL",900,0,0,0,0,0
"Australia",1950,1901,9999,49,"AUL",900,0,0,0,0,0
"Australia",1951,1901,9999,50,"AUL",900,0,0,0,0,0
"Australia",1952,1901,9999,51,"AUL",900,0,0,0,0,0
"Australia",1953,1901,9999,52,"AUL",900,0,0,0,0,0
"Australia",1954,1901,9999,53,"AUL",900,0,0,0,0,0
"Australia",1955,1901,9999,54,"AUL",900,0,0,0,0,0
"Australia",1956,1901,9999,55,"AUL",900,0,0,0,0,0
"Australia",1957,1901,9999,56,"AUL",900,0,0,0,0,0
"Australia",1958,1901,9999,57,"AUL",900,0,0,0,0,0
"Australia",1959,1901,9999,58,"AUL",900,0,0,0,0,0
"Australia",1960,1901,9999,59,"AUL",900,0,0,0,0,0
"Australia",1961,1901,9999,60,"AUL",900,0,0,0,0,0
"Australia",1962,1901,9999,61,"AUL",900,0,0,0,0,0
"Australia",1963,1901,9999,62,"AUL",900,0,0,0,0,0
"Australia",1964,1901,9999,63,"AUL",900,0,0,0,0,0
"Australia",1965,1901,9999,64,"AUL",900,0,0,0,0,0
"Australia",1966,1901,9999,65,"AUL",900,0,0,0,0,0
"Australia",1967,1901,9999,66,"AUL",900,0,0,0,0,0
"Australia",1968,1901,9999,67,"AUL",900,0,0,0,0,0
"Australia",1969,1901,9999,68,"AUL",900,0,0,0,0,0
"Australia",1970,1901,9999,69,"AUL",900,0,0,0,0,0
"Australia",1971,1901,9999,70,"AUL",900,0,0,0,0,0
"Australia",1972,1901,9999,71,"AUL",900,0,0,0,0,0
"Australia",1973,1901,9999,72,"AUL",900,0,0,0,0,0
"Australia",1974,1901,9999,73,"AUL",900,0,0,0,0,0
"Australia",1975,1901,9999,74,"AUL",900,0,0,0,0,0
"Australia",1976,1901,9999,75,"AUL",900,0,0,0,0,0
"Australia",1977,1901,9999,76,"AUL",900,0,0,0,0,0
"Australia",1978,1901,9999,77,"AUL",900,0,0,0,0,0
"Australia",1979,1901,9999,78,"AUL",900,0,0,0,0,0
"Australia",1980,1901,9999,79,"AUL",900,0,0,0,0,0
"Australia",1981,1901,9999,80,"AUL",900,0,0,0,0,0
"Australia",1982,1901,9999,81,"AUL",900,0,0,0,0,0
"Australia",1983,1901,9999,82,"AUL",900,0,0,0,0,0
"Australia",1984,1901,9999,83,"AUL",900,0,0,0,0,0
"Australia",1985,1901,9999,84,"AUL",900,0,0,0,0,0
"Australia",1986,1901,9999,85,"AUL",900,0,0,0,0,0
"Australia",1987,1901,9999,86,"AUL",900,0,0,0,0,0
"Australia",1988,1901,9999,87,"AUL",900,0,0,0,0,0
"Australia",1989,1901,9999,88,"AUL",900,0,0,0,0,0
"Australia",1990,1901,9999,89,"AUL",900,0,0,0,0,0
"Australia",1991,1901,9999,90,"AUL",900,0,0,0,0,0
"Australia",1992,1901,9999,91,"AUL",900,0,0,0,0,0
"Australia",1993,1901,9999,92,"AUL",900,0,0,0,0,0
"Australia",1994,1901,9999,93,"AUL",900,0,0,0,0,0
"Australia",1995,1901,9999,94,"AUL",900,0,0,0,0,0
"Australia",1996,1901,9999,95,"AUL",900,0,0,0,0,0
"Australia",1997,1901,9999,96,"AUL",900,0,0,0,0,0
"Australia",1998,1901,9999,97,"AUL",900,0,0,0,0,0
"Australia",1999,1901,9999,98,"AUL",900,0,0,0,0,0
"Australia",2000,1901,9999,99,"AUL",900,0,0,0,0,0
"Australia",2001,1901,9999,100,"AUL",900,0,0,0,0,0
"Australia",2002,1901,9999,101,"AUL",900,0,0,0,0,0
"Australia",2003,1901,9999,102,"AUL",900,0,0,0,0,0
"Australia",2004,1901,9999,103,"AUL",900,0,0,0,0,0
"Australia",2005,1901,9999,104,"AUL",900,0,0,0,0,0
"Australia",2006,1901,9999,105,"AUL",900,0,0,0,0,0
"Australia",2007,1901,9999,106,"AUL",900,0,0,0,0,0
"Australia",2008,1901,9999,107,"AUL",900,0,0,0,0,0
"Australia",2009,1901,9999,108,"AUL",900,0,0,0,0,0
"Australia",2010,1901,9999,109,"AUL",900,0,0,0,0,0
"Australia",2011,1901,9999,110,"AUL",900,0,0,0,0,0
"Australia",2012,1901,9999,111,"AUL",900,0,0,0,0,0
"Australia",2013,1901,9999,112,"AUL",900,0,0,0,0,0
"Austria",1945,1918,9999,27,"AUS",305,0,0,0,0,0
"Austria",1946,1918,9999,28,"AUS",305,0,0,0,0,0
"Austria",1947,1918,9999,29,"AUS",305,0,0,0,0,0
"Austria",1948,1918,9999,30,"AUS",305,0,0,0,0,0
"Austria",1949,1918,9999,31,"AUS",305,0,0,0,0,0
"Austria",1950,1918,9999,32,"AUS",305,0,0,0,0,0
"Austria",1951,1918,9999,33,"AUS",305,0,0,0,0,0
"Austria",1952,1918,9999,34,"AUS",305,0,0,0,0,0
"Austria",1953,1918,9999,35,"AUS",305,0,0,0,0,0
"Austria",1954,1918,9999,36,"AUS",305,0,0,0,0,0
"Austria",1955,1918,9999,37,"AUS",305,0,0,0,0,0
"Austria",1956,1918,9999,38,"AUS",305,0,0,0,0,0
"Austria",1957,1918,9999,39,"AUS",305,0,0,0,0,0
"Austria",1958,1918,9999,40,"AUS",305,0,0,0,0,0
"Austria",1959,1918,9999,41,"AUS",305,0,0,0,0,0
"Austria",1960,1918,9999,42,"AUS",305,0,0,0,0,0
"Austria",1961,1918,9999,43,"AUS",305,0,0,0,0,0
"Austria",1962,1918,9999,44,"AUS",305,0,0,0,0,0
"Austria",1963,1918,9999,45,"AUS",305,0,0,0,0,0
"Austria",1964,1918,9999,46,"AUS",305,0,0,0,0,0
"Austria",1965,1918,9999,47,"AUS",305,0,0,0,0,0
"Austria",1966,1918,9999,48,"AUS",305,0,0,0,0,0
